inventory_id,store_id,product_id,stock_on_hand,store_name,store_city,store_location,store_open_date,year_operation
642,20,31,10,Maven Toys Zacatecas 1,Zacatecas,Downtown,2009-05-29,7
643,20,32,9,Maven Toys Zacatecas 1,Zacatecas,Downtown,2009-05-29,7
644,20,33,28,Maven Toys Zacatecas 1,Zacatecas,Downtown,2009-05-29,7
645,20,34,19,Maven Toys Zacatecas 1,Zacatecas,Downtown,2009-05-29,7
646,21,1,7,Maven Toys Santiago 1,Santiago,Downtown,2009-11-23,7
647,21,2,24,Maven Toys Santiago 1,Santiago,Downtown,2009-11-23,7
648,21,3,74,Maven Toys Santiago 1,Santiago,Downtown,2009-11-23,7
649,21,6,10,Maven Toys Santiago 1,Santiago,Downtown,2009-11-23,7
650,21,7,8,Maven Toys Santiago 1,Santiago,Downtown,2009-11-23,7
651,21,8,11,Maven Toys Santiago 1,Santiago,Downtown,2009-11-23,7
652,21,9,26,Maven Toys Santiago 1,Santiago,Downtown,2009-11-23,7
653,21,10,13,Maven Toys Santiago 1,Santiago,Downtown,2009-11-23,7
654,21,11,11,Maven Toys Santiago 1,Santiago,Downtown,2009-11-23,7
655,21,12,21,Maven Toys Santiago 1,Santiago,Downtown,2009-11-23,7
656,21,13,5,Maven Toys Santiago 1,Santiago,Downtown,2009-11-23,7
657,21,14,4,Maven Toys Santiago 1,Santiago,Downtown,2009-11-23,7
658,21,15,9,Maven Toys Santiago 1,Santiago,Downtown,2009-11-23,7
659,21,17,4,Maven Toys Santiago 1,Santiago,Downtown,2009-11-23,7
660,21,18,6,Maven Toys Santiago 1,Santiago,Downtown,2009-11-23,7
661,21,19,49,Maven Toys Santiago 1,Santiago,Downtown,2009-11-23,7
662,21,21,14,Maven Toys Santiago 1,Santiago,Downtown,2009-11-23,7
663,21,23,30,Maven Toys Santiago 1,Santiago,Downtown,2009-11-23,7
664,21,24,19,Maven Toys Santiago 1,Santiago,Downtown,2009-11-23,7
665,21,25,46,Maven Toys Santiago 1,Santiago,Downtown,2009-11-23,7
666,21,26,21,Maven Toys Santiago 1,Santiago,Downtown,2009-11-23,7
667,21,27,54,Maven Toys Santiago 1,Santiago,Downtown,2009-11-23,7
668,21,28,7,Maven Toys Santiago 1,Santiago,Downtown,2009-11-23,7
669,21,29,8,Maven Toys Santiago 1,Santiago,Downtown,2009-11-23,7
670,21,30,49,Maven Toys Santiago 1,Santiago,Downtown,2009-11-23,7
671,21,31,19,Maven Toys Santiago 1,Santiago,Downtown,2009-11-23,7
672,21,32,3,Maven Toys Santiago 1,Santiago,Downtown,2009-11-23,7
673,21,33,16,Maven Toys Santiago 1,Santiago,Downtown,2009-11-23,7
674,21,34,16,Maven Toys Santiago 1,Santiago,Downtown,2009-11-23,7
675,22,1,10,Maven Toys Guanajuato 2,Guanajuato,Commercial,2010-03-29,6
676,22,2,25,Maven Toys Guanajuato 2,Guanajuato,Commercial,2010-03-29,6
677,22,3,0,Maven Toys Guanajuato 2,Guanajuato,Commercial,2010-03-29,6
678,22,4,6,Maven Toys Guanajuato 2,Guanajuato,Commercial,2010-03-29,6
679,22,5,14,Maven Toys Guanajuato 2,Guanajuato,Commercial,2010-03-29,6
680,22,6,8,Maven Toys Guanajuato 2,Guanajuato,Commercial,2010-03-29,6
681,22,7,30,Maven Toys Guanajuato 2,Guanajuato,Commercial,2010-03-29,6
682,22,8,71,Maven Toys Guanajuato 2,Guanajuato,Commercial,2010-03-29,6
683,22,9,14,Maven Toys Guanajuato 2,Guanajuato,Commercial,2010-03-29,6
684,22,10,64,Maven Toys Guanajuato 2,Guanajuato,Commercial,2010-03-29,6
685,22,11,7,Maven Toys Guanajuato 2,Guanajuato,Commercial,2010-03-29,6
686,22,12,3,Maven Toys Guanajuato 2,Guanajuato,Commercial,2010-03-29,6
687,22,13,19,Maven Toys Guanajuato 2,Guanajuato,Commercial,2010-03-29,6
688,22,14,5,Maven Toys Guanajuato 2,Guanajuato,Commercial,2010-03-29,6
689,22,15,0,Maven Toys Guanajuato 2,Guanajuato,Commercial,2010-03-29,6
690,22,16,3,Maven Toys Guanajuato 2,Guanajuato,Commercial,2010-03-29,6
691,22,17,10,Maven Toys Guanajuato 2,Guanajuato,Commercial,2010-03-29,6
692,22,18,13,Maven Toys Guanajuato 2,Guanajuato,Commercial,2010-03-29,6
693,22,19,17,Maven Toys Guanajuato 2,Guanajuato,Commercial,2010-03-29,6
694,22,20,18,Maven Toys Guanajuato 2,Guanajuato,Commercial,2010-03-29,6
695,22,21,30,Maven Toys Guanajuato 2,Guanajuato,Commercial,2010-03-29,6
696,22,22,4,Maven Toys Guanajuato 2,Guanajuato,Commercial,2010-03-29,6
697,22,23,7,Maven Toys Guanajuato 2,Guanajuato,Commercial,2010-03-29,6
698,22,24,29,Maven Toys Guanajuato 2,Guanajuato,Commercial,2010-03-29,6
699,22,25,6,Maven Toys Guanajuato 2,Guanajuato,Commercial,2010-03-29,6
700,22,26,15,Maven Toys Guanajuato 2,Guanajuato,Commercial,2010-03-29,6
701,22,27,45,Maven Toys Guanajuato 2,Guanajuato,Commercial,2010-03-29,6
702,22,28,0,Maven Toys Guanajuato 2,Guanajuato,Commercial,2010-03-29,6
703,22,29,5,Maven Toys Guanajuato 2,Guanajuato,Commercial,2010-03-29,6
704,22,30,22,Maven Toys Guanajuato 2,Guanajuato,Commercial,2010-03-29,6
705,22,31,34,Maven Toys Guanajuato 2,Guanajuato,Commercial,2010-03-29,6
706,22,32,38,Maven Toys Guanajuato 2,Guanajuato,Commercial,2010-03-29,6
707,22,33,8,Maven Toys Guanajuato 2,Guanajuato,Commercial,2010-03-29,6
708,22,34,6,Maven Toys Guanajuato 2,Guanajuato,Commercial,2010-03-29,6
709,22,35,2,Maven Toys Guanajuato 2,Guanajuato,Commercial,2010-03-29,6
710,23,1,4,Maven Toys Chihuahua 1,Chihuahua,Commercial,2010-06-12,6
711,23,2,11,Maven Toys Chihuahua 1,Chihuahua,Commercial,2010-06-12,6
712,23,3,5,Maven Toys Chihuahua 1,Chihuahua,Commercial,2010-06-12,6
713,23,4,3,Maven Toys Chihuahua 1,Chihuahua,Commercial,2010-06-12,6
714,23,5,4,Maven Toys Chihuahua 1,Chihuahua,Commercial,2010-06-12,6
715,23,6,17,Maven Toys Chihuahua 1,Chihuahua,Commercial,2010-06-12,6
716,23,7,11,Maven Toys Chihuahua 1,Chihuahua,Commercial,2010-06-12,6
717,23,8,32,Maven Toys Chihuahua 1,Chihuahua,Commercial,2010-06-12,6
718,23,9,9,Maven Toys Chihuahua 1,Chihuahua,Commercial,2010-06-12,6
719,23,10,35,Maven Toys Chihuahua 1,Chihuahua,Commercial,2010-06-12,6
720,23,11,18,Maven Toys Chihuahua 1,Chihuahua,Commercial,2010-06-12,6
721,23,12,14,Maven Toys Chihuahua 1,Chihuahua,Commercial,2010-06-12,6
722,23,13,31,Maven Toys Chihuahua 1,Chihuahua,Commercial,2010-06-12,6
723,23,14,7,Maven Toys Chihuahua 1,Chihuahua,Commercial,2010-06-12,6
724,23,15,14,Maven Toys Chihuahua 1,Chihuahua,Commercial,2010-06-12,6
725,23,16,7,Maven Toys Chihuahua 1,Chihuahua,Commercial,2010-06-12,6
726,23,17,9,Maven Toys Chihuahua 1,Chihuahua,Commercial,2010-06-12,6
727,23,18,42,Maven Toys Chihuahua 1,Chihuahua,Commercial,2010-06-12,6
728,23,19,27,Maven Toys Chihuahua 1,Chihuahua,Commercial,2010-06-12,6
729,23,20,2,Maven Toys Chihuahua 1,Chihuahua,Commercial,2010-06-12,6
730,23,21,30,Maven Toys Chihuahua 1,Chihuahua,Commercial,2010-06-12,6
731,23,22,11,Maven Toys Chihuahua 1,Chihuahua,Commercial,2010-06-12,6
732,23,23,8,Maven Toys Chihuahua 1,Chihuahua,Commercial,2010-06-12,6
733,23,24,40,Maven Toys Chihuahua 1,Chihuahua,Commercial,2010-06-12,6
734,23,25,38,Maven Toys Chihuahua 1,Chihuahua,Commercial,2010-06-12,6
735,23,26,15,Maven Toys Chihuahua 1,Chihuahua,Commercial,2010-06-12,6
736,23,27,7,Maven Toys Chihuahua 1,Chihuahua,Commercial,2010-06-12,6
737,23,28,48,Maven Toys Chihuahua 1,Chihuahua,Commercial,2010-06-12,6
738,23,29,9,Maven Toys Chihuahua 1,Chihuahua,Commercial,2010-06-12,6
739,23,30,38,Maven Toys Chihuahua 1,Chihuahua,Commercial,2010-06-12,6
740,23,31,19,Maven Toys Chihuahua 1,Chihuahua,Commercial,2010-06-12,6
741,23,32,11,Maven Toys Chihuahua 1,Chihuahua,Commercial,2010-06-12,6
742,23,33,6,Maven Toys Chihuahua 1,Chihuahua,Commercial,2010-06-12,6
743,23,34,18,Maven Toys Chihuahua 1,Chihuahua,Commercial,2010-06-12,6
744,23,35,4,Maven Toys Chihuahua 1,Chihuahua,Commercial,2010-06-12,6
745,24,1,11,Maven Toys Aguascalientes 1,Aguascalientes,Downtown,2010-07-31,6
746,24,2,25,Maven Toys Aguascalientes 1,Aguascalientes,Downtown,2010-07-31,6
747,24,3,13,Maven Toys Aguascalientes 1,Aguascalientes,Downtown,2010-07-31,6
748,24,4,1,Maven Toys Aguascalientes 1,Aguascalientes,Downtown,2010-07-31,6
749,24,5,4,Maven Toys Aguascalientes 1,Aguascalientes,Downtown,2010-07-31,6
750,24,6,46,Maven Toys Aguascalientes 1,Aguascalientes,Downtown,2010-07-31,6
751,24,7,15,Maven Toys Aguascalientes 1,Aguascalientes,Downtown,2010-07-31,6
752,24,8,53,Maven Toys Aguascalientes 1,Aguascalientes,Downtown,2010-07-31,6
753,24,9,19,Maven Toys Aguascalientes 1,Aguascalientes,Downtown,2010-07-31,6
754,24,10,19,Maven Toys Aguascalientes 1,Aguascalientes,Downtown,2010-07-31,6
755,24,11,13,Maven Toys Aguascalientes 1,Aguascalientes,Downtown,2010-07-31,6
756,24,12,0,Maven Toys Aguascalientes 1,Aguascalientes,Downtown,2010-07-31,6
757,24,13,10,Maven Toys Aguascalientes 1,Aguascalientes,Downtown,2010-07-31,6
758,24,14,36,Maven Toys Aguascalientes 1,Aguascalientes,Downtown,2010-07-31,6
759,24,15,0,Maven Toys Aguascalientes 1,Aguascalientes,Downtown,2010-07-31,6
760,24,16,3,Maven Toys Aguascalientes 1,Aguascalientes,Downtown,2010-07-31,6
761,24,17,27,Maven Toys Aguascalientes 1,Aguascalientes,Downtown,2010-07-31,6
762,24,18,20,Maven Toys Aguascalientes 1,Aguascalientes,Downtown,2010-07-31,6
763,24,19,67,Maven Toys Aguascalientes 1,Aguascalientes,Downtown,2010-07-31,6
764,24,20,7,Maven Toys Aguascalientes 1,Aguascalientes,Downtown,2010-07-31,6
765,24,21,0,Maven Toys Aguascalientes 1,Aguascalientes,Downtown,2010-07-31,6
766,24,22,13,Maven Toys Aguascalientes 1,Aguascalientes,Downtown,2010-07-31,6
767,24,23,16,Maven Toys Aguascalientes 1,Aguascalientes,Downtown,2010-07-31,6
768,24,24,4,Maven Toys Aguascalientes 1,Aguascalientes,Downtown,2010-07-31,6
769,24,25,48,Maven Toys Aguascalientes 1,Aguascalientes,Downtown,2010-07-31,6
770,24,26,21,Maven Toys Aguascalientes 1,Aguascalientes,Downtown,2010-07-31,6
771,24,27,50,Maven Toys Aguascalientes 1,Aguascalientes,Downtown,2010-07-31,6
772,24,28,0,Maven Toys Aguascalientes 1,Aguascalientes,Downtown,2010-07-31,6
773,24,29,3,Maven Toys Aguascalientes 1,Aguascalientes,Downtown,2010-07-31,6
774,24,30,50,Maven Toys Aguascalientes 1,Aguascalientes,Downtown,2010-07-31,6
775,24,31,10,Maven Toys Aguascalientes 1,Aguascalientes,Downtown,2010-07-31,6
776,24,32,10,Maven Toys Aguascalientes 1,Aguascalientes,Downtown,2010-07-31,6
777,24,33,4,Maven Toys Aguascalientes 1,Aguascalientes,Downtown,2010-07-31,6
778,24,34,17,Maven Toys Aguascalientes 1,Aguascalientes,Downtown,2010-07-31,6
779,24,35,19,Maven Toys Aguascalientes 1,Aguascalientes,Downtown,2010-07-31,6
780,25,1,8,Maven Toys Ciudad Victoria 1,Ciudad Victoria,Downtown,2010-09-08,6
781,25,2,18,Maven Toys Ciudad Victoria 1,Ciudad Victoria,Downtown,2010-09-08,6
782,25,3,43,Maven Toys Ciudad Victoria 1,Ciudad Victoria,Downtown,2010-09-08,6
783,25,6,3,Maven Toys Ciudad Victoria 1,Ciudad Victoria,Downtown,2010-09-08,6
784,25,7,7,Maven Toys Ciudad Victoria 1,Ciudad Victoria,Downtown,2010-09-08,6
785,25,8,66,Maven Toys Ciudad Victoria 1,Ciudad Victoria,Downtown,2010-09-08,6
786,25,9,9,Maven Toys Ciudad Victoria 1,Ciudad Victoria,Downtown,2010-09-08,6
787,25,10,8,Maven Toys Ciudad Victoria 1,Ciudad Victoria,Downtown,2010-09-08,6
788,25,11,3,Maven Toys Ciudad Victoria 1,Ciudad Victoria,Downtown,2010-09-08,6
789,25,12,17,Maven Toys Ciudad Victoria 1,Ciudad Victoria,Downtown,2010-09-08,6
790,25,13,23,Maven Toys Ciudad Victoria 1,Ciudad Victoria,Downtown,2010-09-08,6
791,25,14,20,Maven Toys Ciudad Victoria 1,Ciudad Victoria,Downtown,2010-09-08,6
792,25,15,13,Maven Toys Ciudad Victoria 1,Ciudad Victoria,Downtown,2010-09-08,6
793,25,17,4,Maven Toys Ciudad Victoria 1,Ciudad Victoria,Downtown,2010-09-08,6
794,25,18,34,Maven Toys Ciudad Victoria 1,Ciudad Victoria,Downtown,2010-09-08,6
795,25,19,28,Maven Toys Ciudad Victoria 1,Ciudad Victoria,Downtown,2010-09-08,6
796,25,21,5,Maven Toys Ciudad Victoria 1,Ciudad Victoria,Downtown,2010-09-08,6
797,25,23,10,Maven Toys Ciudad Victoria 1,Ciudad Victoria,Downtown,2010-09-08,6
798,25,24,10,Maven Toys Ciudad Victoria 1,Ciudad Victoria,Downtown,2010-09-08,6
799,25,25,80,Maven Toys Ciudad Victoria 1,Ciudad Victoria,Downtown,2010-09-08,6
800,25,26,3,Maven Toys Ciudad Victoria 1,Ciudad Victoria,Downtown,2010-09-08,6
801,25,27,29,Maven Toys Ciudad Victoria 1,Ciudad Victoria,Downtown,2010-09-08,6
802,25,28,16,Maven Toys Ciudad Victoria 1,Ciudad Victoria,Downtown,2010-09-08,6
803,25,29,6,Maven Toys Ciudad Victoria 1,Ciudad Victoria,Downtown,2010-09-08,6
804,25,30,46,Maven Toys Ciudad Victoria 1,Ciudad Victoria,Downtown,2010-09-08,6
805,25,31,0,Maven Toys Ciudad Victoria 1,Ciudad Victoria,Downtown,2010-09-08,6
806,25,32,10,Maven Toys Ciudad Victoria 1,Ciudad Victoria,Downtown,2010-09-08,6
807,25,33,4,Maven Toys Ciudad Victoria 1,Ciudad Victoria,Downtown,2010-09-08,6
808,25,34,23,Maven Toys Ciudad Victoria 1,Ciudad Victoria,Downtown,2010-09-08,6
809,26,1,6,Maven Toys Campeche 2,Campeche,Commercial,2010-09-15,6
810,26,2,15,Maven Toys Campeche 2,Campeche,Commercial,2010-09-15,6
811,26,3,15,Maven Toys Campeche 2,Campeche,Commercial,2010-09-15,6
812,26,4,12,Maven Toys Campeche 2,Campeche,Commercial,2010-09-15,6
813,26,5,8,Maven Toys Campeche 2,Campeche,Commercial,2010-09-15,6
814,26,6,23,Maven Toys Campeche 2,Campeche,Commercial,2010-09-15,6
815,26,7,16,Maven Toys Campeche 2,Campeche,Commercial,2010-09-15,6
816,26,8,22,Maven Toys Campeche 2,Campeche,Commercial,2010-09-15,6
817,26,9,15,Maven Toys Campeche 2,Campeche,Commercial,2010-09-15,6
818,26,10,25,Maven Toys Campeche 2,Campeche,Commercial,2010-09-15,6
819,26,11,2,Maven Toys Campeche 2,Campeche,Commercial,2010-09-15,6
820,26,12,14,Maven Toys Campeche 2,Campeche,Commercial,2010-09-15,6
821,26,13,20,Maven Toys Campeche 2,Campeche,Commercial,2010-09-15,6
822,26,14,2,Maven Toys Campeche 2,Campeche,Commercial,2010-09-15,6
823,26,15,20,Maven Toys Campeche 2,Campeche,Commercial,2010-09-15,6
824,26,16,20,Maven Toys Campeche 2,Campeche,Commercial,2010-09-15,6
825,26,17,6,Maven Toys Campeche 2,Campeche,Commercial,2010-09-15,6
826,26,18,7,Maven Toys Campeche 2,Campeche,Commercial,2010-09-15,6
827,26,19,90,Maven Toys Campeche 2,Campeche,Commercial,2010-09-15,6
828,26,20,6,Maven Toys Campeche 2,Campeche,Commercial,2010-09-15,6
829,26,21,26,Maven Toys Campeche 2,Campeche,Commercial,2010-09-15,6
830,26,22,5,Maven Toys Campeche 2,Campeche,Commercial,2010-09-15,6
831,26,23,4,Maven Toys Campeche 2,Campeche,Commercial,2010-09-15,6
832,26,24,11,Maven Toys Campeche 2,Campeche,Commercial,2010-09-15,6
833,26,25,71,Maven Toys Campeche 2,Campeche,Commercial,2010-09-15,6
834,26,26,4,Maven Toys Campeche 2,Campeche,Commercial,2010-09-15,6
835,26,27,8,Maven Toys Campeche 2,Campeche,Commercial,2010-09-15,6
836,26,28,26,Maven Toys Campeche 2,Campeche,Commercial,2010-09-15,6
837,26,29,3,Maven Toys Campeche 2,Campeche,Commercial,2010-09-15,6
838,26,30,46,Maven Toys Campeche 2,Campeche,Commercial,2010-09-15,6
839,26,31,4,Maven Toys Campeche 2,Campeche,Commercial,2010-09-15,6
840,26,32,2,Maven Toys Campeche 2,Campeche,Commercial,2010-09-15,6
841,26,33,2,Maven Toys Campeche 2,Campeche,Commercial,2010-09-15,6
842,26,34,17,Maven Toys Campeche 2,Campeche,Commercial,2010-09-15,6
843,26,35,8,Maven Toys Campeche 2,Campeche,Commercial,2010-09-15,6
844,27,1,27,Maven Toys Oaxaca 1,Oaxaca,Downtown,2010-10-02,6
845,27,2,30,Maven Toys Oaxaca 1,Oaxaca,Downtown,2010-10-02,6
846,27,3,55,Maven Toys Oaxaca 1,Oaxaca,Downtown,2010-10-02,6
847,27,6,7,Maven Toys Oaxaca 1,Oaxaca,Downtown,2010-10-02,6
848,27,7,22,Maven Toys Oaxaca 1,Oaxaca,Downtown,2010-10-02,6
849,27,8,12,Maven Toys Oaxaca 1,Oaxaca,Downtown,2010-10-02,6
850,27,9,6,Maven Toys Oaxaca 1,Oaxaca,Downtown,2010-10-02,6
851,27,10,45,Maven Toys Oaxaca 1,Oaxaca,Downtown,2010-10-02,6
852,27,11,0,Maven Toys Oaxaca 1,Oaxaca,Downtown,2010-10-02,6
853,27,12,5,Maven Toys Oaxaca 1,Oaxaca,Downtown,2010-10-02,6
854,27,13,10,Maven Toys Oaxaca 1,Oaxaca,Downtown,2010-10-02,6
855,27,14,21,Maven Toys Oaxaca 1,Oaxaca,Downtown,2010-10-02,6
856,27,15,3,Maven Toys Oaxaca 1,Oaxaca,Downtown,2010-10-02,6
857,27,17,2,Maven Toys Oaxaca 1,Oaxaca,Downtown,2010-10-02,6
858,27,18,18,Maven Toys Oaxaca 1,Oaxaca,Downtown,2010-10-02,6
859,27,19,34,Maven Toys Oaxaca 1,Oaxaca,Downtown,2010-10-02,6
860,27,21,2,Maven Toys Oaxaca 1,Oaxaca,Downtown,2010-10-02,6
861,27,23,16,Maven Toys Oaxaca 1,Oaxaca,Downtown,2010-10-02,6
862,27,24,46,Maven Toys Oaxaca 1,Oaxaca,Downtown,2010-10-02,6
863,27,25,18,Maven Toys Oaxaca 1,Oaxaca,Downtown,2010-10-02,6
864,27,26,6,Maven Toys Oaxaca 1,Oaxaca,Downtown,2010-10-02,6
865,27,27,11,Maven Toys Oaxaca 1,Oaxaca,Downtown,2010-10-02,6
866,27,28,8,Maven Toys Oaxaca 1,Oaxaca,Downtown,2010-10-02,6
867,27,29,3,Maven Toys Oaxaca 1,Oaxaca,Downtown,2010-10-02,6
868,27,30,37,Maven Toys Oaxaca 1,Oaxaca,Downtown,2010-10-02,6
869,27,31,13,Maven Toys Oaxaca 1,Oaxaca,Downtown,2010-10-02,6
870,27,32,6,Maven Toys Oaxaca 1,Oaxaca,Downtown,2010-10-02,6
871,27,33,7,Maven Toys Oaxaca 1,Oaxaca,Downtown,2010-10-02,6
872,27,34,9,Maven Toys Oaxaca 1,Oaxaca,Downtown,2010-10-02,6
873,28,1,6,Maven Toys Puebla 2,Puebla,Downtown,2011-04-01,5
874,28,2,0,Maven Toys Puebla 2,Puebla,Downtown,2011-04-01,5
875,28,3,60,Maven Toys Puebla 2,Puebla,Downtown,2011-04-01,5
876,28,6,16,Maven Toys Puebla 2,Puebla,Downtown,2011-04-01,5
877,28,7,10,Maven Toys Puebla 2,Puebla,Downtown,2011-04-01,5
878,28,8,45,Maven Toys Puebla 2,Puebla,Downtown,2011-04-01,5
879,28,9,7,Maven Toys Puebla 2,Puebla,Downtown,2011-04-01,5
880,28,10,8,Maven Toys Puebla 2,Puebla,Downtown,2011-04-01,5
881,28,11,4,Maven Toys Puebla 2,Puebla,Downtown,2011-04-01,5
882,28,12,4,Maven Toys Puebla 2,Puebla,Downtown,2011-04-01,5
883,28,13,2,Maven Toys Puebla 2,Puebla,Downtown,2011-04-01,5
884,28,14,17,Maven Toys Puebla 2,Puebla,Downtown,2011-04-01,5
885,28,15,0,Maven Toys Puebla 2,Puebla,Downtown,2011-04-01,5
886,28,17,17,Maven Toys Puebla 2,Puebla,Downtown,2011-04-01,5
887,28,18,24,Maven Toys Puebla 2,Puebla,Downtown,2011-04-01,5
888,28,19,13,Maven Toys Puebla 2,Puebla,Downtown,2011-04-01,5
889,28,21,11,Maven Toys Puebla 2,Puebla,Downtown,2011-04-01,5
890,28,23,24,Maven Toys Puebla 2,Puebla,Downtown,2011-04-01,5
891,28,24,19,Maven Toys Puebla 2,Puebla,Downtown,2011-04-01,5
892,28,25,10,Maven Toys Puebla 2,Puebla,Downtown,2011-04-01,5
893,28,26,15,Maven Toys Puebla 2,Puebla,Downtown,2011-04-01,5
894,28,27,24,Maven Toys Puebla 2,Puebla,Downtown,2011-04-01,5
895,28,28,3,Maven Toys Puebla 2,Puebla,Downtown,2011-04-01,5
896,28,29,5,Maven Toys Puebla 2,Puebla,Downtown,2011-04-01,5
897,28,30,27,Maven Toys Puebla 2,Puebla,Downtown,2011-04-01,5
898,28,31,18,Maven Toys Puebla 2,Puebla,Downtown,2011-04-01,5
899,28,32,3,Maven Toys Puebla 2,Puebla,Downtown,2011-04-01,5
900,28,33,9,Maven Toys Puebla 2,Puebla,Downtown,2011-04-01,5
901,28,34,19,Maven Toys Puebla 2,Puebla,Downtown,2011-04-01,5
902,29,1,2,Maven Toys Xalapa 1,Xalapa,Commercial,2011-06-21,5
903,29,2,15,Maven Toys Xalapa 1,Xalapa,Commercial,2011-06-21,5
904,29,3,17,Maven Toys Xalapa 1,Xalapa,Commercial,2011-06-21,5
905,29,6,17,Maven Toys Xalapa 1,Xalapa,Commercial,2011-06-21,5
906,29,7,10,Maven Toys Xalapa 1,Xalapa,Commercial,2011-06-21,5
907,29,8,10,Maven Toys Xalapa 1,Xalapa,Commercial,2011-06-21,5
908,29,9,6,Maven Toys Xalapa 1,Xalapa,Commercial,2011-06-21,5
909,29,10,45,Maven Toys Xalapa 1,Xalapa,Commercial,2011-06-21,5
910,29,11,8,Maven Toys Xalapa 1,Xalapa,Commercial,2011-06-21,5
911,29,12,6,Maven Toys Xalapa 1,Xalapa,Commercial,2011-06-21,5
912,29,13,5,Maven Toys Xalapa 1,Xalapa,Commercial,2011-06-21,5
913,29,14,5,Maven Toys Xalapa 1,Xalapa,Commercial,2011-06-21,5
914,29,15,18,Maven Toys Xalapa 1,Xalapa,Commercial,2011-06-21,5
915,29,17,25,Maven Toys Xalapa 1,Xalapa,Commercial,2011-06-21,5
916,29,18,26,Maven Toys Xalapa 1,Xalapa,Commercial,2011-06-21,5
917,29,19,12,Maven Toys Xalapa 1,Xalapa,Commercial,2011-06-21,5
918,29,21,10,Maven Toys Xalapa 1,Xalapa,Commercial,2011-06-21,5
919,29,23,37,Maven Toys Xalapa 1,Xalapa,Commercial,2011-06-21,5
920,29,24,14,Maven Toys Xalapa 1,Xalapa,Commercial,2011-06-21,5
921,29,25,47,Maven Toys Xalapa 1,Xalapa,Commercial,2011-06-21,5
922,29,26,2,Maven Toys Xalapa 1,Xalapa,Commercial,2011-06-21,5
923,29,27,27,Maven Toys Xalapa 1,Xalapa,Commercial,2011-06-21,5
924,29,28,1,Maven Toys Xalapa 1,Xalapa,Commercial,2011-06-21,5
925,29,29,6,Maven Toys Xalapa 1,Xalapa,Commercial,2011-06-21,5
926,29,30,32,Maven Toys Xalapa 1,Xalapa,Commercial,2011-06-21,5
927,29,31,3,Maven Toys Xalapa 1,Xalapa,Commercial,2011-06-21,5
928,29,32,7,Maven Toys Xalapa 1,Xalapa,Commercial,2011-06-21,5
929,29,33,6,Maven Toys Xalapa 1,Xalapa,Commercial,2011-06-21,5
930,29,34,16,Maven Toys Xalapa 1,Xalapa,Commercial,2011-06-21,5
931,30,1,15,Maven Toys Guadalajara 3,Guadalajara,Airport,2011-10-20,5
932,30,2,30,Maven Toys Guadalajara 3,Guadalajara,Airport,2011-10-20,5
933,30,3,10,Maven Toys Guadalajara 3,Guadalajara,Airport,2011-10-20,5
934,30,6,18,Maven Toys Guadalajara 3,Guadalajara,Airport,2011-10-20,5
935,30,7,13,Maven Toys Guadalajara 3,Guadalajara,Airport,2011-10-20,5
936,30,8,110,Maven Toys Guadalajara 3,Guadalajara,Airport,2011-10-20,5
937,30,9,59,Maven Toys Guadalajara 3,Guadalajara,Airport,2011-10-20,5
938,30,10,55,Maven Toys Guadalajara 3,Guadalajara,Airport,2011-10-20,5
939,30,11,3,Maven Toys Guadalajara 3,Guadalajara,Airport,2011-10-20,5
940,30,12,8,Maven Toys Guadalajara 3,Guadalajara,Airport,2011-10-20,5
941,30,13,18,Maven Toys Guadalajara 3,Guadalajara,Airport,2011-10-20,5
942,30,14,10,Maven Toys Guadalajara 3,Guadalajara,Airport,2011-10-20,5
943,30,15,9,Maven Toys Guadalajara 3,Guadalajara,Airport,2011-10-20,5
944,30,17,13,Maven Toys Guadalajara 3,Guadalajara,Airport,2011-10-20,5
945,30,18,9,Maven Toys Guadalajara 3,Guadalajara,Airport,2011-10-20,5
946,30,19,19,Maven Toys Guadalajara 3,Guadalajara,Airport,2011-10-20,5
947,30,21,18,Maven Toys Guadalajara 3,Guadalajara,Airport,2011-10-20,5
948,30,23,12,Maven Toys Guadalajara 3,Guadalajara,Airport,2011-10-20,5
949,30,24,23,Maven Toys Guadalajara 3,Guadalajara,Airport,2011-10-20,5
950,30,25,6,Maven Toys Guadalajara 3,Guadalajara,Airport,2011-10-20,5
951,30,26,13,Maven Toys Guadalajara 3,Guadalajara,Airport,2011-10-20,5
952,30,27,29,Maven Toys Guadalajara 3,Guadalajara,Airport,2011-10-20,5
953,30,28,3,Maven Toys Guadalajara 3,Guadalajara,Airport,2011-10-20,5
954,30,29,19,Maven Toys Guadalajara 3,Guadalajara,Airport,2011-10-20,5
955,30,30,21,Maven Toys Guadalajara 3,Guadalajara,Airport,2011-10-20,5
956,30,31,20,Maven Toys Guadalajara 3,Guadalajara,Airport,2011-10-20,5
957,30,32,13,Maven Toys Guadalajara 3,Guadalajara,Airport,2011-10-20,5
958,30,33,10,Maven Toys Guadalajara 3,Guadalajara,Airport,2011-10-20,5
959,30,34,18,Maven Toys Guadalajara 3,Guadalajara,Airport,2011-10-20,5
960,31,1,5,Maven Toys Ciudad de Mexico 2,Cuidad de Mexico,Airport,2012-05-04,4
961,31,2,36,Maven Toys Ciudad de Mexico 2,Cuidad de Mexico,Airport,2012-05-04,4
962,31,3,36,Maven Toys Ciudad de Mexico 2,Cuidad de Mexico,Airport,2012-05-04,4
